UID,BC187_YPD_Avg_log2_Fitness_Score,BC187_FDR,BY4743_YPD_Avg_log2_Fitness_Score,BY4743_FDR,DBVPG1373_YPD_Avg_log2_Fitness_Score,DBVPG1373_FDR,NCYC3290_YPD_Avg_log2_Fitness_Score,NCYC3290_FDR,Y12_YPD_Avg_log2_Fitness_Score,Y12_FDR,Y2209_YPD_Avg_log2_Fitness_Score,Y2209_FDR,Y389_YPD_Avg_log2_Fitness_Score,Y389_FDR,Y7568_YPD_Avg_log2_Fitness_Score,Y7568_FDR,YJM1273_YPD_Avg_log2_Fitness_Score,YJM1273_FDR,YJM1389_YPD_Avg_log2_Fitness_Score,YJM1389_FDR,YJM1592_YPD_Avg_log2_Fitness_Score,YJM1592_FDR,YJM978_YPD_Avg_log2_Fitness_Score,YJM978_FDR,YPS128_YPD_Avg_log2_Fitness_Score,YPS128_FDR,YPS163_YPD_Avg_log2_Fitness_Score,YPS163_FDR,YPS606_YPD_Avg_log2_Fitness_Score,YPS606_FDR
YJR080C,0.569933469,0.00000487,-0.269606785,0.10876954,0.087671526,0.682044581,0.174349939,0.734970167,-1.908299739,5.88E-09,-0.370570509,0.273896668,0.368731802,0.094506023,-0.043246892,0.786561678,-0.719299633,0.01631808,-0.244736572,0.289816508,0.310136651,0.245233211,0.260819118,0.344117008,-1.234221045,0.059280545,-0.110819587,0.611366844,0.416940854,0.475893502
YJR101W,0.357261449,0.03060372,0.343273833,0.027606358,-0.344051245,0.026554284,-0.104235545,0.847321297,-1.347308622,0.004893904,-0.547510209,0.225171116,0.427326908,0.197990576,-0.217769222,0.357597236,-2.268817654,0.000210238,-0.374915551,0.196699523,0.364149898,0.40365479,-0.770900177,0.177095666,-0.089152088,0.909254327,0.176211817,0.381587676,-0.099985017,0.933237944
YER070W,-0.543702418,0.00511272,0.072554889,0.675088116,#N/A,#N/A,-1.364291718,0.001213797,-1.684401539,0.0000159,-0.234853888,0.615162637,-1.549664807,0.000000005,-0.446300391,0.015433253,-0.133290062,0.606205078,-0.385182583,0.12906029,-0.131888782,0.791454161,-0.499560278,0.128775506,0.016263125,0.977481617,0.125200932,0.379200421,-0.537064714,0.371043941
YOR244W,-1.503958685,1.81E-12,-0.118969379,0.380887169,-0.764224006,0.000316361,-1.199487677,0.00031521,-1.480003542,0.0000496,-0.89298813,0.002741762,-1.333826327,0.00000029,-1.067893897,1.2E-10,-0.123826011,0.674372712,-0.378548583,0.097810108,-0.412270074,0.208061064,#N/A,#N/A,-0.198553089,0.769491437,-0.299629142,0.199062548,-0.393803335,0.574110543
YDL077C,-1.563749358,2.87E-16,-0.506177039,0.001547325,-0.017831311,0.866692264,-1.0007268,0.021334255,-0.47481267,0.119911965,-0.969521996,0.002168205,-1.299352321,7.3E-09,-0.870656582,4.68E-10,0.408984878,0.129784895,-0.264170745,0.192390723,0.198590257,0.706037154,-0.5097825,0.074003587,-0.05209727,0.907919423,0.351724404,0.100112365,0.438413358,0.451093048
YBR044C,-1.162498733,0.000000365,-0.171829857,0.258090255,#N/A,#N/A,-1.489010292,0.000976336,-0.897563575,0.019344944,-0.10839493,0.85669675,-0.887935227,0.004740171,-0.681188832,0.004423387,-0.762902854,0.060497419,-0.391368213,0.175859058,0.414674353,0.385659732,-0.429493562,0.239805413,0.959838052,0.071899909,0.00371314,0.991040819,#N/A,#N/A
YGR145W,-2.063023416,4.03E-13,-0.370764369,0.006285903,-0.520696615,0.035581089,-1.774446036,0.000497831,-1.636584109,0.0000613,-0.078035635,0.888952724,-0.77593738,0.009544847,-0.59829136,0.012639266,-0.233748865,0.604034554,-0.35189681,0.265850433,-0.460314905,0.121492014,-1.007361319,0.036281464,-0.594488723,0.328020389,-0.434633486,0.043337541,-1.105816476,0.014121789
YDL120W,0.308950349,0.002444213,0.135324354,0.134703352,0.070943599,0.491011507,-0.652378394,0.004968632,-1.090341379,0.000000739,0.092755695,0.722136002,-0.523166164,0.000494538,0.313174434,0.000100146,-0.209272378,0.208909088,-0.223828179,0.176151498,0.083328172,0.725593784,-0.128355205,0.630385239,-0.266485292,0.299893403,-0.009791538,0.9367751,-0.386133062,0.455239131
YER175C,0.422920853,0.000117986,-0.010097549,0.94853342,-0.368118001,0.000533876,-1.020389729,0.0000259,-0.758687342,0.001913807,-0.087368957,0.761897485,-0.475364163,0.001336435,0.201710969,0.030045877,-0.225748857,0.375027287,-0.170049072,0.335923612,-0.037413199,0.896684516,0.016618879,0.956937288,0.002358292,0.986013907,0.139354535,0.33179203,0.315052482,0.565903477
YIL111W,0.29066485,0.011306964,0.228993577,0.01896374,-1.115428153,1.43E-08,-0.336583609,0.166642632,-0.137805344,0.6425966,0.509512241,0.035689457,0.305825315,0.030733188,0.357856076,0.0000458,0.000466074,0.989423483,-0.040256256,0.814362197,0.171212503,0.412236344,-0.343944659,0.230380242,0.193670611,0.510773232,-0.047830901,0.727779538,0.458908672,0.170523518
YLR264C-A,0.427692896,0.000133879,0.220508657,0.021203102,0.052683223,0.680764897,-0.20325202,0.450609539,-0.78353946,0.003941762,0.075521981,0.831312298,0.314109802,0.028719235,0.233590834,0.01637571,-0.259964388,0.13298807,-0.175608062,0.301612144,0.20508316,0.351477006,0.408096411,0.100405934,-0.530099277,0.087989675,0.169414272,0.114321233,0.346803953,0.35255575
YOR159C,-0.342963909,0.01407364,0.027726662,0.814234403,0.081620617,0.537968769,0.172627452,0.464810831,-0.749499185,0.001277074,0.254264609,0.348947092,0.346933895,0.015723438,0.331326932,0.000990623,0.285210827,0.063091806,-0.184979867,0.309648183,-0.062426231,0.826304641,-0.254432442,0.350247015,-0.149835394,0.69236853,0.175801361,0.166908589,-0.071454752,0.894824827
YDR090C,0.359194295,0.0005841,-0.176076525,0.087790533,-0.840128811,5.99E-22,-1.280771615,0.007663079,-1.223693582,6.51E-08,0.1283891,0.59994977,0.351203274,0.007108883,0.567642068,2.87E-13,-0.053517567,0.795438121,-0.114920229,0.515639847,-0.060061277,0.818956775,0.265935524,0.110614201,-0.231199547,0.398950106,-0.196449214,0.075406486,-0.227052429,0.557260048
YLR370C,0.430956594,0.000112761,0.246403375,0.011553205,0.121188779,0.559342047,0.558101036,0.014723867,-0.535526074,0.027383047,0.31223762,0.260568481,0.350388293,0.027367456,0.320366816,0.001480287,0.282248293,0.04918208,-0.021480662,0.902720179,-0.062685518,0.81865289,-0.441634148,0.286288342,0.479906826,0.079414193,-0.10123429,0.472103192,-0.752443124,0.086985975
YGR215W,0.278713226,0.01607627,0.000898855,0.989251613,0.270160751,0.000952804,0.309511712,0.247916402,-0.413662046,0.136378851,0.046461021,0.890736484,0.404258477,0.044651181,0.383453644,0.0000561,0.138860791,0.50519828,0.126945353,0.478704703,0.170375115,0.502293834,0.037638732,0.89813582,0.267343929,0.364320104,0.085755145,0.699755529,-0.192128271,0.663515484
YCR024C,0.362699752,0.001089471,0.321272555,0.244404843,-0.280729575,0.000590805,0.431616972,0.581216286,-1.496448386,1.2E-12,0.115236275,0.621620229,0.404225094,0.000247116,0.329364623,0.000000475,0.110227268,0.451446118,-0.199404547,0.217098275,-0.065112997,0.789892562,0.296530265,0.051843087,0.02088279,0.931646689,0.037780524,0.750180391,-0.142669755,0.723385286
YNL277W-A,0.664162883,9.77E-09,0.472244613,0.000580448,-0.167922139,0.273287119,0.156819412,0.664217654,-1.297172145,0.0000365,-0.115975858,0.751534864,0.427160865,0.003623169,0.406606406,0.000508924,-0.490405682,0.085732065,-0.39432149,0.064510598,-0.00774136,0.976164702,0.247425533,0.489243875,0.527969209,0.11175684,0.173991238,0.292883556,0.196013098,0.745151734
YDL005C,-0.338235392,0.039029821,0.107871591,0.370799383,-0.272541352,0.001585497,-0.22459293,0.441274623,-1.876376302,7.42E-08,0.137159285,0.694815392,0.429795205,0.015914745,0.338009582,0.005347842,-0.223784455,0.339037068,-0.333550345,0.109196762,-0.158905299,0.607100304,0.22650879,0.475903315,0.146042211,0.675497962,-0.282080119,0.037546314,-0.078144266,0.90347502
YDL177C,0.456423043,0.000000859,0.195896021,0.013406054,-0.167505869,0.02774237,0.036886644,0.887566342,-0.683450789,0.000908141,0.111281286,0.622844078,0.46192735,0.0000336,0.467230826,1.83E-10,0.188840227,0.149212889,0.002861348,0.990678816,-0.006443098,0.978488608,0.043774396,0.856403256,0.069077144,0.787537942,-0.07176719,0.494498083,-0.109976634,0.79324767
YDL138W,-0.824929436,0.001989487,-0.037084502,0.824345882,#N/A,#N/A,0.059952747,0.887112726,0.199451939,0.665046425,-0.426523796,0.367508796,0.557267576,0.01162318,-0.865983828,0.000437338,-0.840416412,0.092217393,-0.129263145,0.638478828,0.294315892,0.5050071,0.145669205,0.714668604,#N/A,#N/A,0.304353454,0.188631427,0.777102425,0.141586304
YOR039W,0.234907537,0.029705172,-0.097097504,0.353843779,-0.435553416,0.001481345,-1.854034184,1.06E-09,-1.132167007,0.00000191,0.058528767,0.889669683,0.56331912,0.00000323,0.521584627,0.000000026,-0.098818924,0.68952934,-0.190106493,0.267624332,-0.081960734,0.816934421,0.422568849,0.137034365,0.009926005,0.976334434,0.13366683,0.352212739,0.083769547,0.918129608
YPL098C,0.826088733,8.97E-10,-0.212068234,0.278059647,0.035051969,0.831633592,-0.995757182,0.020299817,-0.435184158,0.323433315,-0.328016965,0.530056623,0.774702058,0.000493918,0.351394538,0.024453437,0.022565223,0.94586182,-0.010586735,0.956657994,0.091301481,0.887437009,0.362147451,0.089316036,0.367942406,0.411480458,0.329495778,0.094691803,-0.759072997,0.375615282
YBR225W,-0.379343819,0.008480706,0.027201961,0.908285424,#N/A,#N/A,-1.246214057,0.035239524,-0.726171647,0.026962755,0.257819694,0.402076817,-0.361043858,0.181356589,-0.316406491,0.016282394,0.286352332,0.342860766,0.356046339,0.071422345,0.408866345,0.391638247,0.074970924,0.832828866,-0.448222111,0.341430314,-0.28485652,0.391006315,0.24343604,0.560863021
YLL005C,-1.037875474,0.0000621,-0.339892164,0.046568607,-2.0251192,2.29E-10,-1.74674721,0.000484105,-0.662340726,0.038235914,-0.487066781,0.228801088,-0.239633136,0.300674803,-0.560565373,0.00016664,0.306811159,0.173383113,-0.333781209,0.183727922,0.357959191,0.208061064,-0.215973861,0.568221741,0.166044528,0.693061721,-0.042212875,0.855095937,0.107533733,0.92430584
YLR289W,-0.465307759,0.011385023,0.126891633,0.400045503,-0.292524278,0.02477739,-0.15199665,0.664217654,-1.169793309,0.0000745,-0.10332084,0.857037806,-0.22710748,0.321664686,-0.376235344,0.007230218,0.036650171,0.912876728,-0.068969986,0.755735379,0.664741939,0.07374598,-0.264138958,0.576972886,0.015020508,0.993198648,0.063804602,0.768466287,0.449991387,0.200345917
YOR339C,0.800214739,0.000007,-0.240332295,0.156014418,#N/A,#N/A,-0.63998406,0.128592766,-0.871985698,0.001006833,0.010866024,0.994167471,-0.175566324,0.455935399,0.393267119,0.000243996,0.033748911,0.955459319,-0.362492433,0.108349893,0.407936206,0.066966451,0.244601714,0.35831818,-0.059966066,0.882811005,-0.214201775,0.295121133,-0.270614804,0.555517194
YOL032W,0.396943784,0.001162456,0.082454496,0.421554595,0.398146617,3.57E-08,0.312503487,0.150223612,-0.466501699,0.05337625,0.116961131,0.672599509,-0.137634359,0.40528258,0.227473266,0.018154041,0.060367008,0.804108521,0.004728667,0.989813194,0.029074189,0.926019004,0.159323168,0.504990965,-0.403358853,0.118579536,-0.053386006,0.7558952,0.047625117,0.943317534
YGR041W,-0.529192304,0.002148732,0.002723602,0.970250674,-0.729980138,4.97E-12,-2.315227075,2.53E-12,-0.702485731,0.006499231,0.056389366,0.879270069,-0.120233765,0.531818056,-0.294866804,0.0032613,-0.451643004,0.089436044,-0.326063785,0.086901202,0.019341764,0.954679634,-0.529547707,0.123235855,-0.125830324,0.700054171,0.169557351,0.292881692,0.156954684,0.80603398
YOR030W,0.475002191,0.001106934,0.253183595,0.013301926,#N/A,#N/A,-1.439021235,0.00000458,-0.976114374,0.015708476,-0.313434314,0.389443274,-0.102698335,0.733425537,-0.874340674,0.000557349,-0.178988241,0.718748733,0.117783024,0.689402411,-0.057321065,0.899436547,0.092304092,0.83256739,#N/A,#N/A,0.225081114,0.495379623,#N/A,#N/A
YMR147W,0.385201296,0.000376526,0.175934684,0.032741918,0.180531738,0.050365508,-0.080929258,0.721698355,-1.192818979,4.04E-08,0.1259608,0.601914219,-0.088842974,0.547822199,0.375330821,0.000000688,-0.148672947,0.394920324,-0.186771742,0.255960606,0.197705808,0.34151454,0.212808395,0.213553825,-0.258196719,0.301868859,0.155702284,0.154149919,-0.086995568,0.850546567
YKL167C,0.423150611,0.00011447,0.169235885,0.165773764,-0.330954664,0.012949296,0.133715181,0.67363065,-0.840431861,0.005805165,0.33897035,0.235392327,-0.086303156,0.75506328,0.29233151,0.00460636,0.34948684,0.23030507,-0.118288449,0.545308685,0.002287381,0.997278899,0.09009348,0.832828866,0.18913958,0.637042445,-0.009345287,0.923438891,#N/A,#N/A
YBL107C,0.311177147,0.007430693,0.20090727,0.030872305,-0.35841339,0.002250337,-0.817499448,0.010585151,-0.754773043,0.002031027,-0.134541056,0.649257892,-0.073693169,0.685466717,0.240567074,0.01170672,-0.292948997,0.120566841,0.000599767,0.998903537,0.245235133,0.208556942,0.296962006,0.239805413,0.423998431,0.054302209,-0.003589177,0.963488674,0.166403867,0.676986465
YBR253W,0.46660256,0.00000913,-0.039926379,0.71557659,-0.329126599,0.008283722,-0.596143035,0.004830309,-1.589874118,2.86E-11,-0.193722755,0.481941394,-0.064162421,0.745451833,0.403887938,0.0000192,0.062418332,0.795477192,-0.174228407,0.391237288,-0.151682464,0.511215629,0.323807917,0.119186714,0.329293389,0.199533671,0.009890883,0.957834644,-0.247712959,0.538039784
YDR347W,0.300209601,0.012057371,0.110794553,0.272742112,-0.32170006,0.024352884,0.095360984,0.70315364,-0.974816648,0.0000812,0.373011473,0.070336311,-0.028541054,0.857326447,0.181754633,0.03930276,0.186292782,0.198673126,0.102390644,0.580059036,-0.124374997,0.624915526,-0.040893176,0.90190354,0.118627985,0.661997101,0.152019966,0.141235255,-0.537957471,0.319577263
YLR254C,0.44672067,0.00000112,0.099261257,0.273014489,-1.341755352,7.71E-22,-0.279307274,0.227093564,-0.705938574,0.000693699,0.117730824,0.64696839,-0.011784266,0.94499094,0.214478391,0.011804063,0.22807135,0.113300849,-0.189382827,0.246582043,0.171341975,0.385379894,0.085301113,0.693197262,-0.180167055,0.474270277,-0.121833673,0.272334228,0.05656918,0.901365978
YKL061W,0.364994376,0.001234766,0.413995007,0.00000379,0.097286714,0.310157714,-0.391007486,0.188216754,-0.707675615,0.001235806,0.188921786,0.516767356,0.002394137,0.99135624,0.370375691,0.000183524,0.111925944,0.483431325,-0.347108246,0.084223933,0.32470758,0.069845016,0.082989768,0.799219738,-0.618375798,0.06274155,-0.201222841,0.124966641,0.368541811,0.321688437
YGR143W,-1.786611703,4.18E-17,-0.02246738,0.905543784,0.315643536,0.010836737,0.401867893,0.299789365,-0.094236728,0.796957951,0.136272822,0.694815392,0.005943216,0.975435699,0.265709204,0.010191485,-0.296681924,0.201442333,-0.044264581,0.810727922,0.321420031,0.152443553,-0.049950995,0.864856771,0.098266559,0.775185397,-0.021595758,0.917291089,0.026030939,0.965630717
YMR031C,-0.641544794,0.014524627,-0.028258675,0.937659623,#N/A,#N/A,0.019514131,0.987187863,-0.682993935,0.09566474,0.383030499,0.574884287,0.022148135,0.967502069,-0.955578666,0.0000017,-0.234237515,0.445521564,-0.282035631,0.314042077,-0.225044955,0.611187436,-0.171198248,0.756409115,#N/A,#N/A,0.127280961,0.534834055,#N/A,#N/A
YBR196C-B,0.478679649,0.000265377,0.623900779,0.000000219,-1.030818165,0.0000306,-0.029509266,0.94877963,-0.901919791,0.001568749,0.526778713,0.074384437,0.028178849,0.899031276,0.526297854,0.000000011,0.0259045,0.939245604,-0.150631433,0.460161972,0.285287503,0.408654638,0.085461978,0.745302257,0.211974549,0.416848934,-0.352456078,0.107297021,0.160922939,0.706764675
YGR204C-A,0.388183585,0.006245417,0.095220756,0.411376686,-0.217936386,0.17719101,-0.658460897,0.007781082,-0.941345941,0.000108595,0.020355056,0.941566324,0.033998826,0.847004868,0.338692593,0.0006803,0.257951022,0.080787986,-0.080654146,0.651305758,0.251734966,0.234516691,0.309503161,0.220556229,-0.143405568,0.658572661,0.090086877,0.449786045,0.575545627,0.162812371
YOR297C,0.410625188,0.0000573,0.081707725,0.434146033,0.06067442,0.666175059,-0.515065645,0.028414229,-1.606362518,1.34E-10,0.058923452,0.840833189,0.04081742,0.808510396,0.199804975,0.04022171,0.24592706,0.210652235,-0.059010578,0.741479271,0.185292897,0.391040216,0.356112623,0.075942201,0.020921639,0.931646689,0.119735662,0.361007047,-0.136516748,0.795613804
YGL194C,0.248493439,0.016782279,0.094880713,0.331147185,-5.235066794,4.04E-26,-0.295663606,0.266336387,-1.322762564,9.94E-09,-0.056052708,0.840833189,0.091909025,0.565508661,0.314538314,0.0000618,-0.256147985,0.089965925,-0.316018133,0.051591046,-0.040278933,0.872875357,0.235509398,0.378086524,0.216135832,0.328769816,-0.163385129,0.137171964,0.074349328,0.865990984
YPR015C,0.371743698,0.005593605,0.114128792,0.29988043,-4.377580242,4.52E-31,-0.137288079,0.598952245,-0.568518677,0.019652139,0.084539111,0.764769992,0.108791546,0.605953257,0.336086711,0.000830594,0.199521921,0.33069369,0.301994888,0.088542452,0.091597559,0.711793718,0.09686766,0.785470771,0.144283694,0.630911077,-0.012687017,0.92474324,0.154941928,0.701386026
YEL019C,0.393240953,0.00045116,0.08965985,0.385192474,-0.015665802,0.827524266,-0.313217031,0.251855061,-0.956930107,0.0000276,0.358031154,0.129708579,0.115434074,0.438670759,0.206644168,0.035056482,0.010411617,0.978771563,-0.187854337,0.256833459,-0.163564961,0.424982056,-0.497506064,0.07927932,-0.355401603,0.176700478,0.037440469,0.776150529,0.192910866,0.639564152
YDR541C,0.364079452,0.000172453,0.034297302,0.773310626,-0.334181229,0.001629786,-0.030363256,0.900633026,-0.672141344,0.002403622,0.103966955,0.68270334,0.122269325,0.425448821,0.325278561,0.000018,0.001819318,0.993024117,-0.0110214,0.951376388,0.086047474,0.709536428,0.324425553,0.056647068,0.089044399,0.709619008,0.10592536,0.484245954,-0.00886737,0.985517684
YKL144C,-0.378080645,0.019516979,0.230474922,0.012770066,0.203379965,0.026566044,0.860173402,0.00293454,-0.967510066,0.00268442,0.092225122,0.768096519,0.126246627,0.499759708,0.376150088,0.000295295,-0.277320991,0.474421019,0.2973256,0.086072299,0.131867353,0.667150697,-0.18701553,0.473414274,-0.206407108,0.488186404,-0.083980637,0.583331096,0.08590239,0.891009261
YBR018C,0.600465512,0.00015531,-0.121094773,0.47142174,0.31103165,0.165175269,-0.226415749,0.610694149,-0.942947012,0.039211042,0.038061317,0.945878996,0.135349643,0.701541704,0.538002885,0.019579969,0.361573592,0.301958003,-0.399344405,0.262347816,-0.175648965,0.739183156,-0.276320267,0.609367641,#N/A,#N/A,-0.025135801,0.893302493,#N/A,#N/A
YDR268W,0.570033665,0.00000139,-0.053096048,0.684700405,-1.273087254,0.000000284,0.344207111,0.18486445,-0.873560261,0.000649216,0.447989456,0.036491992,0.169015143,0.343622578,0.243673265,0.017939221,-0.225450071,0.349343738,0.086050222,0.675982797,-0.046292966,0.862658398,0.127701103,0.65442628,-0.489402656,0.148776866,0.124183355,0.410343556,-0.150523936,0.832489903
YPR166C,0.358624179,0.00126003,0.380095512,0.000316029,-0.120015399,0.369912079,-0.480558875,0.118698584,-0.565645881,0.023460313,0.411771242,0.137729387,0.175769975,0.330708083,0.363292273,0.000472621,0.013244711,0.976654723,-0.261817478,0.184737454,-0.167015685,0.544995558,0.206640534,0.463709564,-0.218792642,0.491185059,0.222534189,0.055516003,-0.417731697,0.285262612
YJR057W,0.305425328,0.010652602,0.111544566,0.259483428,0.178258576,0.058030667,-0.21227514,0.443396227,-1.069387883,0.00000253,0.115993444,0.69750817,0.208613389,0.130705069,0.228442776,0.01170672,-0.177459198,0.423885113,-0.241139425,0.187567645,-0.087005741,0.702806869,0.271416426,0.218574232,0.154260885,0.531485803,-0.277181614,0.039975566,-0.212518295,0.626757406
YOR304C-A,0.365035341,0.000225288,0.07805407,0.403853578,-0.014802567,0.81008082,0.518495719,0.036494305,-0.755490333,0.000343077,0.19481841,0.361223563,0.216208802,0.07581811,0.267625523,0.000961178,0.083949548,0.547938071,-0.320547683,0.056436654,0.023510865,0.93272978,0.029161326,0.896207339,-0.058050242,0.843133071,0.172204467,0.157743329,0.31307575,0.377862447
YKL161C,0.230719309,0.031585438,0.131279275,0.170089769,-1.040290196,3.38E-16,-0.538427423,0.010607464,-0.59918482,0.008010675,0.070418199,0.81713489,0.216765443,0.114571155,-0.213122588,0.01994712,0.00195715,0.998193549,0.04792127,0.783498665,0.228169004,0.278011062,0.047221802,0.886630092,-0.114315566,0.704202667,0.076355081,0.571998075,-0.040194209,0.945285558
YML022W,0.460640838,0.004502211,0.291069488,0.002319449,0.242567299,0.006023734,-0.598797914,0.019829923,-0.656002447,0.011820545,0.247793206,0.422392945,0.228213265,0.296379484,0.573113355,0.0000102,-0.266703997,0.259902005,-0.354050726,0.096745951,0.086069509,0.800476149,0.265550686,0.515756111,0.316111449,0.298043502,0.038229468,0.853494979,0.135054414,0.776136669
YBR120C,0.428093325,0.001557366,0.018849529,0.872798985,-0.094554189,0.406722978,-0.598198354,0.013301369,-1.264632363,0.00000011,0.356661757,0.213159933,0.255974609,0.09961773,0.207004229,0.030040757,-0.330262953,0.055555567,-0.240568352,0.17240018,-0.002651334,0.989757766,0.099208881,0.666360961,0.118697014,0.632139461,0.148567861,0.390649604,-0.234476853,0.702180468
YPR067W,0.472463004,0.00000292,-0.050798886,0.682204203,-0.041359538,0.668896261,-1.193256057,0.000446939,-0.663063446,0.01242192,0.413459615,0.092994926,0.283801313,0.082448065,0.623177766,1.38E-10,0.015946071,0.969381636,-0.108260561,0.554969881,-0.132358929,0.610715908,-0.234223274,0.447881217,-0.150454486,0.690943108,-0.271141691,0.059170444,0.228276284,0.722369722
